Price,Type,Rooms,Bathroom,Car,BuildingArea,Regionname,YearBuilt
435000,1,2,1,1.0,57.0,5,1973.0
860000,3,2,1,1.0,88.0,5,1910.0
491000,1,2,1,1.0,66.0,5,1960.0
985000,3,3,1,2.0,89.0,5,1940.0
1250000,3,3,1,1.0,162.0,5,1890.0
641000,2,3,2,1.0,112.0,5,1900.0
860000,3,3,1,1.0,104.0,5,1890.0
705000,3,2,1,1.0,68.0,5,1910.0
880000,3,3,1,1.0,117.0,5,1915.0
754000,2,2,2,1.0,105.0,5,2000.0
590000,1,2,1,1.0,74.0,5,2004.0
575000,1,2,1,1.0,66.0,5,1950.0
1510000,3,3,1,0.0,150.0,5,1920.0
801000,2,2,2,1.0,87.0,5,2007.0
820000,2,3,2,2.0,126.0,5,2011.0
370000,1,1,1,1.0,45.0,5,1970.0
1170000,3,3,1,0.0,104.0,5,1890.0
1790000,3,4,1,1.0,129.0,5,1920.0
640000,2,3,2,1.0,118.0,5,2000.0
1875000,3,4,2,2.0,207.0,5,1958.0
705000,2,3,1,1.0,111.0,5,2012.0
1217000,3,4,1,0.0,127.0,5,1920.0
1020000,3,3,1,3.0,119.0,5,1943.0
1340000,3,3,1,1.0,132.0,5,1910.0
1410000,3,4,2,1.0,214.0,5,1916.0
1550000,3,3,1,1.0,126.0,5,1900.0
740000,3,3,2,1.0,122.0,5,2010.0
592500,1,2,1,2.0,89.0,5,2002.0
370000,1,1,1,1.0,54.0,5,1965.0
765000,3,2,1,1.0,120.0,5,1880.0
772000,3,1,1,1.0,82.0,5,1890.0
1210000,3,3,2,1.0,130.0,5,1890.0
1755000,3,4,2,1.0,199.0,5,1910.0
945000,3,2,1,2.0,103.0,5,1910.0
755000,3,2,1,1.0,157.0,5,1930.0
521500,1,2,1,1.0,69.0,5,1960.0
1190000,3,3,1,1.0,119.0,5,1920.0
471000,1,2,1,1.0,60.0,5,1970.0
265000,1,1,1,1.0,42.0,5,2000.0
955000,3,3,1,0.0,93.0,5,1930.0
380000,2,2,1,1.0,85.0,5,1970.0
300000,1,1,1,0.0,37.0,5,1960.0
810000,3,3,1,2.0,95.0,5,1950.0
793000,3,3,1,0.0,119.0,5,1935.0
400000,1,2,1,1.0,64.0,5,1960.0
400500,1,2,1,1.0,70.0,5,2013.0
797500,2,3,2,2.0,155.0,5,2010.0
1300000,3,3,1,2.0,135.0,5,1900.0
1330000,3,3,1,2.0,101.0,5,1930.0
380000,1,2,1,1.0,62.0,5,1970.0
1095000,3,3,1,1.0,168.0,5,1935.0
680000,2,2,1,1.0,82.0,5,1970.0
711000,3,2,1,1.0,87.0,5,1910.0
500000,1,2,1,1.0,75.0,5,1970.0
385000,1,2,1,1.0,62.0,5,1970.0
370000,1,2,1,1.0,59.0,5,1960.0
320000,1,1,1,1.0,43.0,5,1970.0
330000,1,1,1,1.0,42.0,5,1970.0
537000,1,2,1,1.0,66.0,5,1960.0
910000,3,3,1,2.0,141.0,5,1950.0
285000,1,1,1,1.0,45.0,5,1970.0
921500,3,4,1,1.0,165.0,5,1930.0
1315000,3,2,1,2.0,116.0,5,1930.0
370000,1,2,1,1.0,65.0,5,1970.0
735000,2,2,1,2.0,109.0,5,2004.0
1000000,3,4,1,1.0,148.0,5,1935.0
252000,1,1,1,1.0,45.0,5,1970.0
1700000,3,4,2,2.0,184.0,5,1920.0
820000,3,2,1,1.0,98.0,5,1900.0
370000,1,2,1,1.0,65.0,5,1970.0
484000,1,2,1,1.0,65.0,5,1950.0
815000,2,3,1,2.0,123.0,5,1999.0
1150000,3,4,1,2.0,169.0,5,1910.0
497000,1,2,1,1.0,84.0,5,1977.0
440000,3,2,1,1.0,62.0,5,1960.0
816000,3,2,2,1.0,115.0,5,1930.0
970000,3,4,3,2.0,150.0,5,1925.0
851000,1,3,1,2.0,140.0,7,2000.0
1300000,3,4,1,2.0,180.0,7,1960.0
1235000,3,4,2,2.0,214.0,7,1957.0
1303000,3,4,2,2.0,197.0,7,1980.0
880000,3,3,2,2.0,190.0,7,1960.0
975000,2,3,2,2.0,226.0,7,2013.0
990000,3,3,2,1.0,180.0,7,1950.0
1225000,3,4,2,2.0,159.0,7,1970.0
905000,3,3,3,2.0,165.0,7,1965.0
1085000,3,4,2,1.0,225.0,7,1960.0
787000,1,3,1,2.0,100.0,7,1985.0
1075000,3,3,1,1.0,96.0,7,1960.0
1302000,3,4,2,2.0,245.0,7,1996.0
1000000,3,4,2,3.0,212.0,7,1970.0
990000,3,3,1,2.0,175.0,7,1975.0
1100000,3,4,2,2.0,212.0,7,1975.0
903000,3,2,1,1.0,140.0,7,1965.0
1890000,3,4,2,2.0,111.0,8,1960.0
1022500,1,3,2,2.0,130.0,8,2000.0
1755000,3,3,1,1.0,145.0,8,1970.0
1300000,3,3,1,1.0,136.0,8,1950.0
1160000,3,3,1,1.0,111.0,8,1950.0
2000000,3,4,3,2.0,229.0,8,1996.0
790000,3,3,1,2.0,103.0,8,1960.0
1682000,3,4,2,1.0,174.0,8,1950.0
625000,1,3,2,1.0,115.0,8,2002.0
650000,1,2,1,1.0,120.0,8,1975.0
1255000,3,4,2,2.0,210.0,8,2005.0
633000,3,2,1,1.0,92.0,8,1965.0
1350000,3,2,1,2.0,82.0,8,1950.0
570000,3,3,1,1.0,112.0,8,1950.0
745000,2,3,1,2.0,126.0,8,1998.0
746000,1,3,1,2.0,92.0,8,1995.0
1540000,3,3,2,2.0,120.0,8,1950.0
1270000,2,4,2,2.0,212.0,8,2005.0
900000,2,4,3,2.0,176.0,8,2013.0
1250000,3,4,2,2.0,220.0,8,2005.0
1410000,3,4,2,3.0,182.0,8,1970.0
800000,1,4,2,1.0,150.0,8,1950.0
702000,2,3,2,1.0,106.0,8,2001.0
729000,1,2,1,1.0,87.0,8,1970.0
1650000,3,3,2,2.0,189.0,8,1998.0
615000,1,2,1,1.0,68.0,8,1960.0
1987000,3,3,2,2.0,164.0,8,1960.0
683000,1,2,1,1.0,86.0,8,1970.0
1690000,3,3,2,1.0,154.0,8,1950.0
430000,1,2,1,1.0,56.0,8,2011.0
2325000,3,3,2,2.0,131.0,8,1930.0
435000,1,2,1,1.0,77.0,8,1960.0
2000000,3,3,1,2.0,105.0,8,1925.0
1302000,3,3,1,1.0,115.0,8,1938.0
1622000,3,3,1,1.0,160.0,8,1930.0
502000,1,2,1,1.0,77.0,8,1965.0
435000,1,2,1,1.0,77.0,8,1960.0
591000,1,3,1,1.0,89.0,8,1960.0
1780000,3,3,1,1.0,133.0,8,1930.0
2250000,3,3,2,2.0,225.0,8,2009.0
895000,3,2,1,1.0,95.0,8,1930.0
1800000,3,3,2,0.0,213.0,8,1920.0
900000,1,2,1,1.0,88.0,8,1970.0
530000,1,2,1,1.0,76.0,8,1960.0
2228000,3,4,2,2.0,163.0,8,1960.0
1602500,3,3,1,1.0,102.0,8,1930.0
2177000,3,3,1,2.0,130.0,8,1920.0
2105000,3,3,1,2.0,164.0,8,1940.0
1625000,2,3,2,2.0,160.0,8,1990.0
667000,1,2,1,1.0,81.0,8,1960.0
700000,1,2,1,1.0,75.0,8,1970.0
2030000,3,4,2,2.0,210.0,8,1960.0
1587500,3,3,1,1.0,130.0,8,1920.0
830000,1,2,1,1.0,83.0,8,1960.0
2375000,3,4,2,1.0,229.0,8,1910.0
2200000,3,3,3,2.0,148.0,8,1890.0
1305000,3,2,1,1.0,104.0,8,1945.0
928000,3,3,2,1.0,140.0,8,1998.0
722000,1,2,1,1.0,92.0,8,1965.0
1640000,3,3,3,2.0,207.0,8,1997.0
1680000,3,3,2,1.0,197.0,8,1910.0
1850000,3,3,2,2.0,216.0,8,1995.0
1425000,3,4,3,0.0,130.0,5,1890.0
2175000,3,4,1,0.0,163.0,5,1920.0
800000,3,2,1,1.0,104.0,5,2009.0
2050000,3,3,2,0.0,148.0,5,1970.0
1950000,3,4,2,2.0,162.0,5,1900.0
437000,1,1,1,1.0,56.0,5,1970.0
520000,1,2,1,1.0,86.0,5,1940.0
570000,1,2,1,1.0,76.0,5,1975.0
820000,1,3,1,2.0,96.0,8,1989.0
795000,2,2,2,1.0,104.0,8,2009.0
600000,1,2,1,1.0,61.0,8,1970.0
1295000,3,3,1,2.0,166.0,8,1960.0
510000,1,2,1,1.0,69.0,8,1970.0
346000,1,1,1,1.0,48.0,8,1970.0
860000,2,3,2,1.0,113.0,8,1990.0
772000,1,2,1,2.0,100.0,8,1973.0
1506000,3,4,2,2.0,204.0,8,1925.0
675000,2,3,2,1.0,107.0,8,1990.0
525000,1,2,1,2.0,67.0,8,2009.0
290000,1,1,1,1.0,50.0,8,1960.0
360000,1,2,1,1.0,70.0,8,1970.0
967500,3,2,1,2.0,115.0,8,1930.0
330000,1,1,1,1.0,33.0,8,1970.0
1600000,3,3,2,2.0,40.0,8,1923.0
1008000,1,3,2,1.0,130.0,8,1990.0
1170000,1,3,1,2.0,170.0,8,1925.0
1830000,3,4,2,2.0,237.0,8,1983.0
250000,1,1,1,1.0,34.0,8,1960.0
930000,2,2,2,1.0,170.0,8,2009.0
465000,1,2,1,1.0,56.0,8,1970.0
1550000,3,4,2,2.0,133.0,8,1930.0
707000,2,2,1,1.0,96.0,8,2000.0
804000,1,2,2,1.0,86.0,8,1993.0
1501000,3,4,2,1.0,201.0,8,1970.0
970000,2,3,2,2.0,223.0,8,2005.0
817500,3,2,1,1.0,102.0,8,2002.0
1450000,3,4,2,2.0,200.0,8,1938.0
855000,2,2,1,1.0,106.0,8,1994.0
675000,3,2,1,1.0,90.0,8,1968.0
588000,1,2,1,1.0,71.0,8,2011.0
455000,1,2,1,1.0,73.0,8,1970.0
920000,1,3,2,1.0,250.0,8,2005.0
656000,1,2,1,1.0,82.0,8,1970.0
930000,3,2,1,1.0,110.0,8,1930.0
415000,1,2,1,1.0,64.0,8,1970.0
650000,1,2,1,1.0,80.0,8,1975.0
1360000,3,3,2,2.0,182.0,8,2010.0
350000,1,1,1,1.0,53.0,8,1980.0
1430000,3,3,2,2.0,166.0,8,1945.0
1490000,3,3,2,1.0,167.0,8,1915.0
1125000,3,3,1,1.0,120.0,8,1925.0
405000,1,2,1,1.0,72.0,8,1970.0
1655000,3,4,2,2.0,221.0,8,1915.0
808000,2,3,1,1.0,116.0,8,1998.0
370000,1,2,1,1.0,68.0,8,1950.0
585000,1,2,1,1.0,67.0,8,1970.0
450000,1,2,1,1.0,72.0,8,1970.0
860000,2,3,1,2.0,135.0,8,1978.0
605000,1,2,1,1.0,70.0,8,1973.0
632500,1,2,1,1.0,98.0,8,1965.0
435000,1,2,1,1.0,60.0,8,1980.0
468250,1,2,1,1.0,75.0,8,2008.0
1716000,3,3,2,1.0,130.0,8,1925.0
365000,1,1,1,1.0,48.0,8,1960.0
722500,1,2,1,1.0,100.0,8,1960.0
550000,1,2,1,1.0,78.0,8,1960.0
131000,3,4,1,2.0,155.0,8,1920.0
580000,1,2,1,1.0,68.0,8,2012.0
2005000,3,3,2,3.0,237.0,8,2014.0
420000,1,2,1,1.0,56.0,8,2012.0
290000,1,1,1,1.0,43.0,8,1970.0
1400000,3,3,1,0.0,139.0,8,1910.0
450000,1,2,1,1.0,63.0,8,2014.0
536000,1,2,1,1.0,82.0,8,1960.0
550000,1,2,1,1.0,67.0,8,2011.0
2170000,3,4,2,1.0,215.0,8,1915.0
1577500,3,3,2,2.0,144.0,8,1935.0
1460000,3,3,1,2.0,121.0,8,1960.0
275500,1,1,1,1.0,44.0,8,1960.0
1065000,3,2,1,1.0,114.0,8,1930.0
1030000,2,4,2,2.0,165.0,8,1995.0
1225000,3,2,1,2.0,99.0,8,1940.0
1450000,3,3,2,1.0,120.0,8,1925.0
1774500,3,4,2,2.0,256.0,8,2008.0
525500,1,2,1,1.0,80.0,8,1970.0
825000,3,2,1,1.0,85.0,8,1930.0
1340000,3,2,1,1.0,117.0,8,1940.0
1200000,3,3,2,2.0,135.0,8,1920.0
1001000,3,2,2,1.0,85.0,8,1890.0
1330000,3,3,1,1.0,123.0,8,1926.0
1570000,3,4,2,2.0,215.0,8,1970.0
1916000,3,4,2,2.0,205.0,8,1910.0
890000,3,4,3,2.0,158.0,8,2014.0
700000,1,3,2,1.0,94.0,8,2006.0
865000,2,3,2,2.0,143.0,8,2010.0
1042500,2,4,3,2.0,160.0,8,2016.0
1002000,3,2,1,1.0,97.0,8,1950.0
650000,3,3,2,2.0,101.0,8,2000.0
965000,2,4,3,2.0,182.0,8,2012.0
1301000,3,3,1,2.0,88.0,8,1970.0
1415500,3,4,2,1.0,164.0,8,1950.0
1000000,3,3,1,2.0,105.0,8,1960.0
845000,2,3,2,1.0,111.0,8,2012.0
881000,2,4,2,1.0,137.0,8,2014.0
780000,3,2,1,1.0,85.0,5,1880.0
1060000,3,3,1,0.0,98.0,5,1900.0
930000,2,3,2,1.0,116.0,5,2000.0
1075000,3,2,1,1.0,85.0,5,1890.0
1105000,3,2,1,1.0,84.0,5,1910.0
1209000,3,2,1,1.0,97.0,5,1910.0
1435000,3,2,1,2.0,96.0,5,1900.0
1290000,3,2,1,0.0,99.0,5,1890.0
495000,1,2,1,1.0,50.0,5,1970.0
1370000,3,3,2,1.0,135.0,5,1890.0
1450000,3,2,1,0.0,107.0,5,1890.0
885500,1,2,2,2.0,136.0,5,2005.0
825000,2,3,3,1.0,119.0,5,2010.0
1506000,3,4,2,0.0,169.0,5,1995.0
1360000,3,3,1,0.0,118.0,5,1880.0
850000,3,2,1,1.0,93.0,5,1930.0
784000,3,3,1,1.0,110.0,5,1890.0
680000,3,3,1,0.0,108.0,5,1950.0
807000,2,2,2,1.0,176.0,5,2010.0
675000,3,3,1,2.0,123.0,5,2005.0
1202000,3,3,2,2.0,140.0,5,1940.0
1370000,3,3,1,1.0,180.0,5,1890.0
1000000,3,3,2,3.0,110.0,5,1920.0
145000,3,4,1,1.0,164.0,5,1910.0
860000,3,3,1,1.0,109.0,5,1915.0
953000,3,2,1,1.0,101.0,5,1890.0
735000,3,2,1,1.0,93.0,5,1900.0
947000,3,3,1,1.0,125.0,5,1920.0
500000,1,2,1,1.0,74.0,5,1970.0
466000,1,2,1,1.0,62.0,5,1980.0
740000,2,3,2,1.0,164.0,5,2014.0
812000,3,3,1,1.0,130.0,5,1930.0
766000,3,3,1,0.0,124.0,5,1930.0
825000,3,3,1,1.0,118.0,5,1910.0
1064000,3,3,2,1.0,178.0,5,1940.0
1210000,3,3,1,1.0,125.0,5,1925.0
434000,1,2,1,1.0,80.0,5,1965.0
653000,1,2,1,1.0,107.0,5,2012.0
640000,2,3,1,2.0,109.0,5,1995.0
1130000,3,3,1,2.0,127.0,5,1920.0
763000,3,3,2,1.0,110.0,5,1994.0
903000,3,2,1,1.0,94.0,5,1910.0
1000000,3,3,1,1.0,117.0,5,1970.0
865000,3,4,1,1.0,125.0,5,1925.0
485000,1,2,2,1.0,96.0,5,1880.0
1278000,3,3,2,3.0,156.0,5,1930.0
590000,2,3,2,2.0,109.0,5,2013.0
1136000,3,4,3,1.0,146.0,5,1920.0
635000,2,2,1,1.0,95.0,5,2014.0
1400000,3,4,1,1.0,189.0,5,1970.0
1260000,3,3,2,0.0,230.0,5,1930.0
841000,3,3,1,3.0,98.0,5,1920.0
537500,1,2,1,1.0,73.0,5,1975.0
598000,2,2,1,1.0,100.0,5,2007.0
1120000,3,3,2,1.0,180.0,5,2006.0
870000,3,3,1,1.0,100.0,5,1980.0
680000,3,3,1,2.0,72.0,5,1920.0
825000,3,3,1,2.0,131.0,5,1920.0
725000,3,3,1,0.0,131.0,5,1900.0
1250000,3,4,3,1.0,249.0,5,1900.0
1008000,3,2,1,3.0,89.0,5,1940.0
990000,3,4,1,1.0,142.0,5,1930.0
451000,1,2,1,1.0,72.0,5,1970.0
635000,3,2,2,3.0,149.0,5,1920.0
1025000,3,3,1,3.0,112.0,5,1950.0
700000,3,3,1,1.0,102.0,5,2000.0
1130000,3,3,1,3.0,80.0,5,1945.0
600000,2,3,1,1.0,95.0,5,1976.0
1150000,3,4,2,2.0,205.0,5,1930.0
515000,1,2,1,2.0,70.0,5,1970.0
472000,3,2,1,1.0,69.0,5,1975.0
901000,3,2,1,1.0,107.0,5,1940.0
605000,3,2,1,1.0,13.0,5,1969.0
687000,2,3,1,1.0,140.0,5,1995.0
975000,3,4,2,2.0,203.0,5,1996.0
1370000,3,3,1,1.0,130.0,5,1930.0
700000,3,2,1,2.0,92.0,5,1925.0
810000,2,3,2,1.0,131.0,5,2010.0
838000,3,4,1,1.0,147.0,5,1960.0
1150000,3,4,1,2.0,164.0,5,1990.0
931000,3,4,1,1.0,160.0,5,1920.0
241000,1,1,1,1.0,62.0,5,1976.0
981000,3,2,1,1.0,114.0,5,1910.0
570000,2,2,1,1.0,86.0,5,1900.0
500000,3,2,1,1.0,70.0,5,1970.0
655000,3,3,1,0.0,98.0,5,1950.0
631000,2,3,1,1.0,120.0,5,2012.0
600000,2,2,1,1.0,105.0,5,2010.0
715000,3,3,2,2.0,120.0,5,2010.0
864000,3,3,1,2.0,115.0,5,1950.0
700000,3,3,1,2.0,108.0,5,1950.0
591000,2,2,1,1.0,86.0,5,2008.0
860000,3,3,1,3.0,145.0,5,1950.0
765000,3,2,1,2.0,116.0,5,1925.0
625000,3,3,1,2.0,138.0,5,2014.0
745000,3,2,1,3.0,90.0,5,1940.0
935000,3,2,1,2.0,107.0,5,1960.0
780000,3,3,1,2.0,96.0,5,1950.0
707000,3,3,2,3.0,129.0,5,1950.0
950000,3,4,2,2.0,231.0,5,2013.0
860000,3,3,2,3.0,134.0,5,1970.0
650000,3,3,1,1.0,95.0,5,1930.0
792000,3,4,2,1.0,131.0,5,1950.0
720000,3,3,1,2.0,105.0,5,1970.0
970000,3,3,1,2.0,129.0,5,1960.0
890000,3,2,1,1.0,70.0,5,1900.0
1260000,1,2,1,1.0,129.0,5,1900.0
1125000,2,3,2,2.0,151.0,5,2000.0
910000,1,2,1,1.0,97.0,5,1880.0
452000,1,1,1,1.0,53.0,5,2000.0
415000,1,1,1,1.0,62.0,5,2005.0
372000,1,1,1,1.0,65.0,5,2005.0
1326000,1,3,2,1.0,190.0,5,2013.0
1230000,3,2,2,1.0,153.0,5,1920.0
855000,3,2,1,0.0,80.0,5,1890.0
457000,1,1,1,1.0,49.0,5,1970.0
897500,2,3,2,1.0,82.0,5,1995.0
1265000,3,2,1,1.0,112.0,5,1920.0
1075000,3,3,1,0.0,104.0,5,1880.0
366000,1,1,1,1.0,44.0,5,1970.0
981000,3,2,1,0.0,107.0,5,1900.0
683000,1,2,1,1.0,92.0,5,1900.0
1000000,3,2,1,2.0,86.0,5,1880.0
887500,2,3,2,1.0,82.0,5,2000.0
713500,1,2,2,1.0,88.0,5,2010.0
1500000,1,3,2,2.0,159.0,5,1920.0
672000,1,2,1,1.0,60.0,5,2002.0
800000,1,2,1,1.0,91.0,5,1900.0
1645000,1,2,1,3.0,2.0,5,1890.0
860000,1,2,2,1.0,114.0,5,1920.0
1450000,3,3,1,1.0,115.0,7,1970.0
1396000,3,4,1,2.0,138.0,7,1975.0
1125000,3,3,2,2.0,173.0,7,1970.0
700000,1,3,2,2.0,119.0,7,2007.0
1152000,3,4,2,2.0,176.0,7,2007.0
1868000,3,4,2,2.0,218.0,7,1960.0
1050000,3,4,2,2.0,194.0,7,1995.0
910000,1,3,2,2.0,135.0,7,2001.0
1850000,3,3,1,2.0,143.0,7,1960.0
1225000,3,4,3,2.0,185.0,7,1985.0
1316000,3,4,2,2.0,155.0,7,1965.0
1430000,3,4,2,2.0,170.0,7,1970.0
772000,1,3,2,1.0,109.0,7,1986.0
1468000,3,4,2,2.0,170.0,7,1975.0
753000,1,4,1,1.0,105.0,7,1970.0
746000,2,3,2,2.0,106.0,7,2013.0
1485000,3,3,2,2.0,140.0,7,1960.0
1190000,3,3,1,1.0,140.0,7,1960.0
900000,3,3,2,2.0,150.0,7,2013.0
1250000,3,3,2,1.0,150.0,7,1965.0
1030000,3,3,1,1.0,100.0,7,1960.0
985000,2,4,2,2.0,160.0,7,1998.0
1300000,3,3,1,2.0,119.0,7,1970.0
1462500,3,4,3,2.0,160.0,7,1969.0
1250000,3,3,2,2.0,195.0,7,1970.0
1152500,3,3,2,2.0,129.0,7,1980.0
1391000,3,3,1,1.0,175.0,7,1965.0
452000,1,2,1,1.0,68.0,7,1975.0
1102200,2,3,2,2.0,175.0,7,2012.0
878000,3,3,2,2.0,163.0,7,2001.0
973500,2,4,2,2.0,160.0,7,2009.0
751800,1,3,1,2.0,120.0,7,2001.0
1100000,3,3,2,2.0,169.0,7,1960.0
1202000,3,3,2,2.0,150.0,7,1965.0
1362000,3,3,1,2.0,132.0,7,1960.0
1816000,3,3,1,2.0,180.0,7,1955.0
525000,1,2,1,1.0,70.0,7,1970.0
600000,1,2,1,1.0,95.0,7,1970.0
1601000,3,3,1,1.0,136.0,7,1960.0
1190000,1,3,2,2.0,148.0,7,1975.0
2012000,3,4,3,2.0,245.0,7,1940.0
900000,3,2,1,2.0,110.0,8,1940.0
1625000,3,3,2,2.0,181.0,8,1920.0
1100000,3,4,2,0.0,159.0,8,1910.0
1755000,3,3,2,1.0,173.0,8,1905.0
1400000,3,4,1,1.0,150.0,8,1910.0
1240000,1,3,2,2.0,123.0,8,1990.0
591000,1,2,1,1.0,62.0,8,2008.0
537000,1,2,1,1.0,79.0,8,1970.0
800000,3,3,2,2.0,112.0,8,2010.0
965000,3,3,1,2.0,119.0,8,1900.0
1160000,3,2,2,2.0,137.0,8,2011.0
820000,2,3,2,2.0,3.0,8,2002.0
1071000,2,3,2,2.0,125.0,8,2000.0
1800000,3,3,2,2.0,181.0,8,1905.0
2345000,3,3,2,1.0,204.0,8,1908.0
626000,1,2,1,1.0,100.0,8,1930.0
1650000,3,4,3,2.0,185.0,8,1913.0
850000,2,3,2,2.0,142.0,8,2000.0
1750000,3,3,2,2.0,207.0,8,1900.0
1450000,3,3,1,2.0,108.0,8,1915.0
782000,1,3,1,1.0,95.0,8,1970.0
1007000,3,4,2,2.0,200.0,8,2000.0
1450000,3,4,2,2.0,192.0,8,1917.0
500000,1,2,1,1.0,59.0,8,2006.0
895000,3,2,1,1.0,81.0,8,1915.0
1605000,3,3,1,1.0,152.0,8,1890.0
520000,1,1,1,1.0,51.0,8,1930.0
507000,1,2,1,1.0,79.0,8,1970.0
525000,1,2,1,1.0,83.0,8,1960.0
750000,1,2,1,1.0,71.0,8,1930.0
510000,1,1,1,1.0,60.0,8,2001.0
300000,1,1,1,0.0,33.0,8,1930.0
1395000,2,3,2,1.0,126.0,8,1996.0
855000,1,2,1,1.0,85.0,8,1960.0
790000,1,2,1,2.0,85.0,8,1940.0
550000,1,2,1,1.0,68.0,8,1960.0
357000,1,1,1,1.0,50.0,8,1965.0
1210000,3,2,1,0.0,92.0,8,1890.0
825000,1,2,1,2.0,86.0,8,1930.0
1050000,3,3,1,0.0,138.0,8,1920.0
632000,1,2,1,1.0,54.0,8,1970.0
485000,1,1,1,1.0,43.0,8,1970.0
575000,1,2,1,0.0,57.0,8,1950.0
590000,1,2,1,1.0,77.0,8,1970.0
1238000,3,3,2,1.0,119.0,8,1996.0
510000,1,2,1,1.0,62.0,8,1950.0
1875000,3,4,2,0.0,173.0,8,1910.0
780000,1,3,1,1.0,100.0,8,1960.0
878500,3,3,2,1.0,122.0,8,2002.0
560000,1,2,1,0.0,70.0,8,1930.0
765000,1,2,1,0.0,88.0,8,1940.0
670000,1,2,2,1.0,84.0,8,1970.0
1625000,3,3,2,1.0,133.0,8,1950.0
1122000,1,2,2,1.0,104.0,8,1923.0
655000,1,2,1,1.0,70.0,8,1965.0
684000,1,2,1,0.0,98.0,8,1930.0
500000,1,2,1,1.0,63.0,8,1970.0
680000,1,2,1,1.0,67.0,8,1930.0
600000,1,2,1,1.0,75.0,8,1960.0
370000,1,1,1,1.0,51.0,8,1960.0
390000,1,1,1,1.0,47.0,8,1960.0
630000,1,2,1,1.0,70.0,8,1935.0
640000,1,2,1,0.0,80.0,8,1940.0
932000,1,2,2,1.0,110.0,8,2012.0
645000,1,2,1,1.0,75.0,8,1975.0
347000,1,1,1,1.0,37.0,8,1970.0
875000,1,2,1,1.0,83.0,8,1930.0
582500,1,2,1,1.0,65.0,8,1970.0
570000,1,2,1,1.0,50.0,8,1940.0
1875000,3,4,3,0.0,211.0,8,2005.0
340000,1,1,1,1.0,42.0,8,1970.0
2200000,3,4,3,2.0,218.0,8,1900.0
687500,1,2,1,1.0,69.0,8,1930.0
730000,1,2,1,1.0,85.0,8,1940.0
526000,1,2,1,0.0,47.0,8,1930.0
920000,2,3,2,2.0,18.0,8,2010.0
1830000,3,3,2,2.0,162.0,8,1925.0
1425000,3,3,2,2.0,147.0,4,1950.0
660000,1,2,1,1.0,113.0,4,1980.0
550000,1,2,1,1.0,83.0,4,1980.0
1295000,3,3,1,3.0,105.0,4,1930.0
595000,2,2,1,2.0,89.0,4,1990.0
911000,3,3,2,2.0,98.0,4,2008.0
900000,3,4,2,1.0,210.0,4,1980.0
645000,1,2,1,1.0,76.0,4,1980.0
702500,1,2,1,1.0,77.0,4,2008.0
960000,3,3,1,2.0,106.0,4,1950.0
1670000,3,4,2,1.0,183.0,4,1920.0
1800000,3,4,2,2.0,215.0,4,1910.0
1130000,3,2,1,1.0,100.0,4,1950.0
370000,1,2,1,3.0,55.0,4,1975.0
1467000,3,3,2,2.0,171.0,4,1900.0
1160000,3,4,3,2.0,217.0,4,2015.0
1226000,3,3,1,3.0,125.0,4,1955.0
1402000,3,4,2,1.0,193.0,4,1940.0
855000,3,3,1,2.0,116.0,4,1950.0
1275000,3,4,2,2.0,160.0,4,2008.0
606000,1,2,1,2.0,93.0,4,1972.0
1385000,3,3,2,1.0,137.0,4,1930.0
650000,2,3,2,1.0,129.0,4,1985.0
460000,1,2,1,1.0,72.0,4,1960.0
1000000,2,3,2,1.0,224.0,4,2013.0
520000,1,2,1,2.0,73.0,4,1975.0
720000,2,3,1,2.0,142.0,4,1999.0
1635000,3,4,1,2.0,227.0,4,1900.0
485000,1,2,1,1.0,73.0,4,2010.0
280000,1,1,1,1.0,49.0,4,1960.0
1467000,3,4,2,1.0,145.0,4,1920.0
890000,3,2,1,1.0,108.0,4,1950.0
870000,3,2,1,2.0,120.0,4,1920.0
1134000,3,3,1,1.0,114.0,4,1950.0
320500,1,1,1,1.0,52.0,4,1970.0
1065000,3,2,1,2.0,143.0,4,1960.0
1610000,3,4,2,2.0,250.0,4,2010.0
930000,3,2,1,2.0,107.0,4,1990.0
395000,1,2,1,1.0,68.0,4,1975.0
1470000,3,3,1,1.0,120.0,4,2016.0
750000,2,3,1,1.0,145.0,4,1997.0
390000,1,2,1,1.0,66.0,4,1970.0
1170000,1,4,2,2.0,180.0,4,2013.0
1600000,3,4,3,1.0,218.0,4,1930.0
1535000,3,4,1,2.0,227.0,4,1900.0
435000,1,2,1,1.0,66.0,4,1970.0
1460000,3,3,2,1.0,138.0,4,1920.0
736000,1,2,1,1.0,106.0,4,1940.0
450000,1,2,1,1.0,65.0,4,1970.0
740000,1,2,1,1.0,104.0,4,1988.0
691000,1,2,1,1.0,80.0,4,1995.0
1625000,3,3,2,1.0,165.0,4,1938.0
1150000,3,3,1,0.0,145.0,4,1900.0
360000,1,2,1,1.0,68.0,4,1970.0
645000,1,2,1,1.0,88.0,4,1994.0
250000,1,1,1,1.0,125.0,4,1970.0
872000,1,3,1,1.0,135.0,4,1970.0
630000,1,2,1,1.0,83.0,4,1975.0
440000,1,2,1,1.0,77.0,4,1970.0
1500000,3,3,2,3.0,190.0,4,1930.0
1290000,3,3,1,1.0,132.0,4,1960.0
1445000,3,3,2,1.0,168.0,4,1910.0
1113000,3,4,1,2.0,127.0,4,1950.0
370000,1,2,1,1.0,59.0,4,1960.0
